ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
27,TABASCO,16,TEAPA,26,68,537,2548,643,991,1182,283,778,16949,653,38,22,6,24,25,49,16,20,497,130,24,131,4,264,1,1077,26892,39754
27,TABASCO,17,TENOSIQUE,44,82,653,5194,607,263,736,293,101,20880,362,34,10,2,5,34,48,11,3,416,105,21,120,19,198,4,721,30840,42729
28,TAMAULIPAS,,VOTO EN EL EXTRANJERO,,,466,88,7,7,51,21,4,990,11,92,1,7,2,12,1,3,0,145,11,2,11,6,79,6,17,2040,4289
28,TAMAULIPAS,1,ABASOLO,11,16,2008,1849,44,8,235,19,10,1626,99,26,13,8,1,4,20,1,1,35,19,0,21,0,174,0,152,6373,8255
28,TAMAULIPAS,2,ALDAMA,21,45,3420,3365,118,48,777,2862,66,4909,258,132,11,297,12,17,25,9,4,113,40,12,31,0,329,1,641,17497,23128
28,TAMAULIPAS,3,ALTAMIRA,84,266,26250,11142,681,783,5169,688,540,42854,1854,727,178,195,10,148,161,34,11,1896,629,105,415,32,6773,19,2292,103586,165719
28,TAMAULIPAS,4,ANTIGUO MORELOS,7,12,2833,1011,47,27,193,8,7,1097,47,10,11,8,0,3,9,1,0,32,7,2,6,0,124,0,131,5614,7221
28,TAMAULIPAS,5,BURGOS,8,12,1816,927,15,3,74,9,8,565,17,3,3,2,0,0,4,0,0,2,1,1,1,1,70,0,101,3623,4540
28,TAMAULIPAS,6,BUSTAMANTE,9,15,1654,2365,9,0,42,5,3,386,26,3,4,1,0,7,2,1,0,10,3,1,1,0,31,0,55,4609,5635
28,TAMAULIPAS,7,CAMARGO,16,25,2357,1218,52,76,284,29,36,1661,659,34,21,12,1,1,8,1,0,89,17,8,76,11,252,2,228,7133,12770
28,TAMAULIPAS,8,CASAS,8,13,1527,967,12,4,101,13,7,645,32,6,7,3,0,3,8,2,0,19,7,1,3,0,104,0,70,3541,4304
28,TAMAULIPAS,9,CIUDAD MADERO,107,282,23950,10184,568,472,3779,621,314,56731,1370,683,165,126,13,170,88,39,4,1914,614,66,389,53,9270,34,1511,113128,168153
28,TAMAULIPAS,10,CRUILLAS,5,7,447,474,5,1,21,5,3,621,6,1,2,1,0,0,0,1,0,7,5,2,10,0,43,0,18,1673,2017
28,TAMAULIPAS,11,GOMEZ FARIAS,7,18,2590,835,38,5,185,17,23,1317,67,17,7,3,2,7,6,1,0,35,14,3,14,0,89,0,118,5393,7170
28,TAMAULIPAS,12,GONZALEZ,37,66,7954,1892,149,130,670,131,81,7060,260,93,37,37,7,17,28,9,4,259,80,15,92,2,537,1,548,20093,31247
28,TAMAULIPAS,13,GÜEMEZ,15,27,2927,1851,47,25,273,74,359,3175,96,20,7,14,0,10,9,25,3,53,23,5,20,0,238,2,190,9446,12684
28,TAMAULIPAS,14,GUERRERO,3,6,558,429,11,254,60,6,6,242,100,3,2,0,0,2,1,1,1,11,2,2,6,8,106,0,43,1854,2617
28,TAMAULIPAS,15,GUSTAVO DIAZ ORDAZ,14,27,1993,1201,30,15,211,14,104,1702,1935,24,7,8,1,6,11,5,3,92,12,20,129,17,297,1,223,8061,13374
28,TAMAULIPAS,16,HIDALGO,21,33,3378,674,119,29,2504,67,118,1747,149,15,13,13,3,11,4,1,4,68,43,11,11,3,196,4,580,9765,15169
28,TAMAULIPAS,17,JAUMAVE,12,26,2180,1425,91,989,369,673,41,2343,397,15,3,25,5,7,24,3,8,69,14,10,17,1,289,3,352,9353,11608
28,TAMAULIPAS,18,JIMENEZ,8,13,1646,435,21,18,180,15,762,1134,101,7,5,5,0,5,3,13,3,13,3,0,6,0,202,0,172,4749,6022
28,TAMAULIPAS,19,LLERA,18,30,3439,790,111,48,551,151,59,3279,298,35,24,17,4,5,7,3,1,92,50,10,39,8,388,2,484,9895,12882
28,TAMAULIPAS,20,MAINERO,4,6,1041,73,9,1,58,2,2,120,8,4,2,3,0,0,0,0,0,5,2,0,3,1,34,0,115,1483,2148
28,TAMAULIPAS,21,EL MANTE,86,163,15741,7575,398,364,2663,263,199,21338,1244,244,92,60,4,99,88,20,19,1037,272,53,228,10,3403,5,1290,56709,86555
28,TAMAULIPAS,22,MATAMOROS,224,653,49505,31814,1697,1066,11055,1658,623,102950,3021,1117,295,305,29,256,395,103,72,2974,1212,172,737,56,11540,114,4568,227334,394634
28,TAMAULIPAS,23,MENDEZ,6,10,1193,842,33,4,113,7,14,880,43,7,1,0,0,3,2,1,0,14,4,0,2,1,63,0,69,3296,4040
28,TAMAULIPAS,24,MIER,6,9,1241,536,14,2,97,10,7,454,33,13,7,5,0,2,3,2,0,14,7,2,4,1,97,0,63,2614,4359
28,TAMAULIPAS,25,MIGUEL ALEMAN,22,40,3750,3111,83,29,549,58,64,3666,120,52,17,26,0,19,19,10,0,106,61,6,32,20,660,2,447,12907,20446
28,TAMAULIPAS,26,MIQUIHUANA,4,6,1194,549,9,4,37,269,3,299,17,2,1,4,3,1,4,0,0,3,0,0,0,0,47,0,48,2494,2960
28,TAMAULIPAS,27,NUEVO LAREDO,206,523,49681,22126,891,1128,5703,1125,805,55777,1875,851,279,258,28,235,201,62,27,2072,770,104,461,409,17788,108,3332,166096,310391
28,TAMAULIPAS,28,NUEVO MORELOS,3,5,916,679,14,2,90,6,7,528,124,7,3,3,0,2,6,0,0,16,4,0,1,3,73,0,53,2537,3102
28,TAMAULIPAS,29,OCAMPO,14,22,3449,2520,38,9,300,13,9,1628,85,6,14,12,0,9,19,1,0,46,10,1,18,0,110,0,202,8499,10570
28,TAMAULIPAS,30,PADILLA,9,21,3571,1571,44,27,534,45,28,2047,137,31,10,17,1,9,6,1,4,90,24,3,21,18,329,0,275,8843,11486
28,TAMAULIPAS,31,PALMILLAS,4,5,484,305,0,2,26,222,1,207,11,3,2,3,2,4,2,0,0,6,1,0,1,0,27,0,19,1328,1704
28,TAMAULIPAS,32,REYNOSA,400,888,67724,21552,1815,1046,14754,1697,1178,142028,4315,1461,469,516,34,243,279,67,67,5053,1766,259,1128,266,18762,47,5076,291602,509333
28,TAMAULIPAS,33,RIO BRAVO,72,174,13631,7675,607,365,4066,531,319,23155,1623,255,102,78,8,61,63,19,7,869,277,80,212,12,4198,14,1415,59642,102249
28,TAMAULIPAS,34,SAN CARLOS,12,19,1323,2550,36,12,161,26,27,632,45,15,6,3,0,6,14,3,0,25,7,1,5,4,72,7,320,5300,7368
28,TAMAULIPAS,35,SAN FERNANDO,52,80,8747,5361,320,76,974,206,181,8362,355,119,95,44,7,30,43,9,4,249,102,19,86,18,735,5,790,26937,38481
28,TAMAULIPAS,36,SAN NICOLAS,2,3,286,550,1,1,17,0,2,58,3,0,0,1,0,0,2,1,0,2,0,0,0,0,8,0,8,940,1095
28,TAMAULIPAS,37,SOTO LA MARINA,24,43,5040,2547,398,34,502,67,56,3649,188,82,92,15,2,21,25,8,0,110,50,9,33,2,459,4,475,13868,18742
28,TAMAULIPAS,38,TAMPICO,192,434,45476,15868,933,745,7205,912,388,68960,2145,1167,259,214,12,255,220,64,8,2692,842,123,482,22,14383,51,2895,166321,248205
28,TAMAULIPAS,39,TULA,19,42,4552,3943,1762,50,638,35,100,2792,150,38,91,11,16,30,36,14,1,90,40,12,25,0,424,1,681,15532,21451
28,TAMAULIPAS,40,VALLE HERMOSO,46,86,8970,4536,196,86,1662,144,118,9628,762,122,44,55,5,14,35,13,5,327,118,41,124,25,1541,9,737,29317,46712
28,TAMAULIPAS,41,VICTORIA,149,408,44363,26678,678,619,8814,1342,575,56959,2586,1071,212,413,21,327,255,103,23,2377,666,128,456,138,15432,82,2590,166908,245077
28,TAMAULIPAS,42,VILLAGRAN,7,13,2351,154,14,11,345,11,4,300,20,7,7,5,0,2,2,1,0,18,22,2,3,0,80,0,250,3609,4806
28,TAMAULIPAS,43,XICOTENCATL,21,36,6744,1004,107,49,705,50,39,4035,299,75,36,17,1,10,15,5,1,154,35,6,40,1,390,1,289,14108,18316
29,TLAXCALA,,VOTO EN EL EXTRANJERO,,,51,13,1,1,28,2,0,527,2,7,0,1,0,2,0,0,0,49,13,0,1,0,5,0,7,710,1256
29,TLAXCALA,1,AMAXAC DE GUERRERO,4,12,338,642,68,56,249,20,15,3493,216,17,5,1,0,20,25,3,0,149,40,6,34,0,249,1,81,5728,8024
29,TLAXCALA,2,APETATITLAN DE ANTONIO CARVAJAL,7,20,789,953,91,36,390,40,47,4827,157,30,13,8,2,28,24,1,0,165,55,5,37,3,441,2,135,8279,11474
29,TLAXCALA,3,APIZACO,37,104,5580,4742,289,211,2470,199,156,23698,654,177,51,27,1,141,117,16,3,1003,374,50,195,19,2936,19,790,43918,64021
29,TLAXCALA,4,ATLANGATEPEC,9,11,355,591,37,19,316,30,33,1435,77,11,5,1,0,6,9,0,0,82,27,7,10,1,126,23,144,3345,4886
29,TLAXCALA,5,ATLTZAYANCA,19,27,952,1163,162,142,798,67,71,3824,145,42,16,10,3,26,36,6,1,211,71,11,43,5,314,1,249,8369,12181
29,TLAXCALA,6,CALPULALPAN,21,55,2229,2098,148,78,1366,155,108,11722,549,107,33,27,2,76,40,16,1,754,193,35,159,24,1230,7,426,21583,34177
29,TLAXCALA,7,EL CARMEN TEQUEXQUITLA,7,18,845,1282,80,43,268,50,36,2908,76,29,11,3,2,26,33,2,0,121,60,7,46,1,284,0,278,6491,11380
29,TLAXCALA,8,CUAPIAXTLA,10,19,554,725,64,167,523,52,37,3547,104,20,17,3,2,32,30,2,3,143,47,9,37,0,304,2,179,6603,10194
29,TLAXCALA,9,CUAXOMULCO,5,8,385,346,22,13,231,22,17,1524,57,15,5,1,0,4,13,0,0,73,21,0,14,7,169,0,74,3013,4390
29,TLAXCALA,10,CHIAUTEMPAN,30,87,2809,3566,431,145,2480,165,141,20776,571,115,46,16,4,90,69,14,2,1083,387,37,203,5,1718,10,660,35543,51679
29,TLAXCALA,11,MUÑOZ DE DOMINGO ARENAS,4,7,184,258,15,10,227,16,7,1299,73,8,0,0,0,5,2,2,0,88,24,5,24,0,65,0,48,2360,3631
29,TLAXCALA,12,ESPAÑITA,12,14,669,767,49,24,432,48,18,1948,125,8,21,0,0,14,10,2,1,85,34,3,24,0,106,0,145,4533,6566
29,TLAXCALA,13,HUAMANTLA,42,105,4277,5723,449,473,2451,294,180,19479,633,152,62,25,9,135,134,24,7,892,324,40,178,23,2128,10,1029,39131,63563
29,TLAXCALA,14,HUEYOTLIPAN,12,20,894,893,89,49,731,65,27,3376,145,24,10,1,2,23,25,0,1,154,97,29,41,0,267,29,167,7139,11283
29,TLAXCALA,15,IXTACUIXTLA DE MARIANO MATAMOROS,25,50,967,1879,196,55,1458,207,109,10179,430,49,10,10,2,40,32,11,0,422,165,16,129,3,599,1,407,17376,27916
29,TLAXCALA,16,IXTENCO,4,8,223,310,30,11,146,24,14,2199,96,10,2,0,0,13,6,0,0,86,28,3,21,0,157,0,62,3441,5277
29,TLAXCALA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,4,12,289,295,210,37,262,40,8,3193,112,17,14,8,1,10,16,4,0,223,51,10,243,1,100,1,89,5234,7693
29,TLAXCALA,18,CONTLA DE JUAN CUAMATZI,17,44,850,1510,170,87,1195,120,59,12512,500,56,8,7,3,43,41,4,0,628,173,28,119,4,667,4,300,19088,26505
29,TLAXCALA,19,TEPETITLA DE LARDIZABAL,8,22,603,428,108,55,598,43,64,6213,246,24,8,5,3,15,7,3,3,261,73,11,49,0,379,1,132,9332,14581
29,TLAXCALA,20,SANCTORUM DE LAZARO CARDENAS,5,12,434,441,44,28,287,32,24,2122,144,13,3,9,0,18,14,4,1,159,37,12,33,0,168,1,107,4135,6544
29,TLAXCALA,21,NANACAMILPA DE MARIANO ARISTA,10,23,786,1376,95,49,556,78,53,3642,154,22,10,10,0,32,18,6,2,207,66,13,43,3,420,2,190,7833,12923
29,TLAXCALA,22,ACUAMANALA DE MIGUEL HIDALGO,4,7,223,197,37,4,128,26,3,2427,64,13,1,3,0,4,9,1,0,132,33,1,18,0,62,0,41,3427,4477
29,TLAXCALA,23,NATIVITAS,14,31,748,778,211,45,850,66,84,7304,278,25,10,6,2,27,10,7,1,262,85,17,76,5,386,2,213,11498,18316
29,TLAXCALA,24,PANOTLA,16,35,712,1152,248,67,1067,77,92,8111,469,46,14,4,2,36,14,8,0,349,101,25,70,1,484,8,266,13423,19992
29,TLAXCALA,25,SAN PABLO DEL MONTE,17,81,2932,3344,281,169,2918,399,136,20214,997,137,50,48,10,114,114,24,1,1305,380,55,285,0,1057,5,670,35645,54385
29,TLAXCALA,26,SANTA CRUZ TLAXCALA,8,22,844,1030,91,93,543,57,36,5345,299,37,15,8,0,38,35,4,2,311,62,25,69,9,423,2,159,9537,14420
29,TLAXCALA,27,TENANCINGO,6,14,378,510,16,12,214,31,12,3240,139,21,6,6,1,26,30,7,0,247,67,6,56,0,74,1,104,5204,8777
29,TLAXCALA,28,TEOLOCHOLCO,9,28,616,976,83,195,684,83,32,7981,156,29,8,3,0,33,58,2,2,453,109,19,74,4,280,2,224,12106,16964
29,TLAXCALA,29,TEPEYANCO,7,16,283,606,56,7,352,50,133,4108,118,15,7,1,0,28,9,8,1,184,55,6,48,0,153,1,81,6310,8740
29,TLAXCALA,30,TERRENATE,8,18,635,933,80,39,893,87,46,2933,209,25,3,12,7,22,22,5,0,196,67,15,61,1,187,0,223,6701,10079
29,TLAXCALA,31,TETLA DE LA SOLIDARIDAD,15,35,1519,1052,191,70,1308,88,106,6963,216,64,19,14,2,25,31,6,4,425,129,27,54,6,816,42,476,13653,21726
29,TLAXCALA,32,TETLATLAHUCA,7,15,293,403,75,59,493,25,69,3898,180,10,5,2,0,11,16,1,0,148,46,11,43,0,159,0,90,6037,9432
29,TLAXCALA,33,TLAXCALA,35,118,4629,6193,395,173,2438,258,286,31533,1023,228,66,24,6,204,106,35,13,1396,400,53,263,5,2737,29,745,53238,73408
29,TLAXCALA,34,TLAXCO,36,63,2526,2499,419,154,1510,219,244,9116,407,98,31,16,6,48,29,15,12,432,168,25,88,13,976,43,723,19817,30994
29,TLAXCALA,35,TOCATLAN,3,7,237,387,24,14,344,24,11,1347,56,6,1,4,1,8,4,2,0,74,36,1,11,4,129,1,42,2768,4439
29,TLAXCALA,36,TOTOLAC,12,29,641,954,128,22,666,45,64,7675,250,29,7,3,0,38,20,5,12,344,80,12,69,1,465,1,158,11689,16898
29,TLAXCALA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,7,12,352,562,39,46,160,26,21,2317,62,11,5,4,1,21,11,4,0,118,40,3,21,9,89,1,124,4047,6640
29,TLAXCALA,38,TZOMPANTEPEC,6,18,643,747,117,48,592,38,27,3719,172,28,3,8,2,21,21,2,1,241,58,8,38,5,391,3,120,7053,11078
29,TLAXCALA,39,XALOZTOC,9,25,663,1281,135,69,1024,122,42,6216,218,24,7,4,4,18,17,0,0,247,98,14,63,11,409,2,186,10874,16568
29,TLAXCALA,40,XALTOCAN,9,15,412,464,60,45,612,45,22,2686,149,13,6,2,1,6,12,3,0,131,67,9,32,4,221,6,113,5121,7910
29,TLAXCALA,41,PAPALOTLA DE XICOHTENCATL,12,34,819,1392,338,45,637,181,30,9519,269,71,21,9,4,48,57,5,0,469,101,15,115,5,364,0,248,14762,21542
29,TLAXCALA,42,XICOHTZINCO,5,17,452,644,57,20,407,73,27,4917,143,23,8,4,2,14,9,2,2,189,57,11,42,0,231,0,133,7467,10601
29,TLAXCALA,43,YAUHQUEMEHCAN,11,36,1728,1200,108,65,1246,71,67,8329,251,65,29,8,4,29,24,11,0,453,185,16,84,1,943,1,242,15160,23907
29,TLAXCALA,44,ZACATELCO,14,52,1212,1909,181,83,1267,111,78,14398,467,73,33,15,4,44,32,12,13,800,205,32,161,2,782,6,308,22228,32739
29,TLAXCALA,45,SANTA APOLONIA TEACALCO,2,6,52,108,40,4,218,15,28,1910,65,5,1,5,0,0,1,2,0,50,23,2,10,0,35,0,43,2617,3673
29,TLAXCALA,46,SANTA CRUZ QUILEHTLA,3,8,99,115,51,6,193,26,26,2157,92,6,4,2,2,5,0,44,10,133,57,2,34,11,40,0,65,3180,4786
29,TLAXCALA,47,SAN JUAN HUACTZINCO,2,8,106,154,23,5,177,11,17,1920,56,4,2,0,0,4,3,0,0,120,25,5,21,6,52,0,45,2756,5318
29,TLAXCALA,48,SANTA CATARINA AYOMETLA,4,11,222,354,33,3,328,31,11,3298,143,23,1,4,1,7,15,1,0,196,41,9,41,0,91,0,80,4933,6907
29,TLAXCALA,49,SANTA ISABEL XILOXOXTLA,2,5,96,204,21,9,111,26,9,1122,24,10,2,3,1,7,5,1,1,66,22,3,19,0,40,0,37,1839,3214
29,TLAXCALA,50,SAN JOSE TEACALCO,5,7,223,555,17,9,182,10,8,1640,66,8,1,3,0,7,8,1,0,100,22,3,18,2,99,0,49,3031,4210
29,TLAXCALA,51,SAN FRANCISCO TETLANOHCAN,3,13,325,418,82,23,396,49,30,3727,112,16,5,3,1,5,13,2,0,161,63,6,35,0,112,1,120,5705,8279
29,TLAXCALA,52,LA MAGDALENA TLALTELULCO,6,22,816,739,50,21,1178,41,40,5277,197,33,14,4,0,11,14,4,1,290,134,23,40,2,325,0,149,9403,14119
29,TLAXCALA,53,SAN DAMIAN TEXOLOC,2,7,160,198,87,8,225,22,16,2054,76,4,4,1,3,3,3,3,0,49,22,3,9,0,101,0,60,3111,4350
29,TLAXCALA,54,EMILIANO ZAPATA,4,6,358,653,25,18,182,29,17,661,45,12,4,5,1,12,6,0,1,36,12,3,5,1,50,0,61,2197,3131
29,TLAXCALA,55,LAZARO CARDENAS,2,4,160,305,8,34,187,15,13,562,35,13,11,3,1,12,12,2,1,45,12,9,8,5,52,2,37,1544,2225
29,TLAXCALA,56,SAN JERONIMO ZACUALPAN,2,5,82,192,25,14,145,18,87,1377,44,2,4,1,0,7,1,1,0,46,3,1,8,0,54,1,41,2154,2971
29,TLAXCALA,57,SAN LUCAS TECOPILCO,2,5,154,150,4,5,132,116,12,755,34,5,4,4,0,4,3,2,0,30,16,0,9,0,43,0,62,1544,2415
29,TLAXCALA,58,SANTA ANA NOPALUCAN,2,8,222,262,41,14,224,13,22,2079,89,2,3,2,0,4,3,2,0,62,28,5,15,0,47,0,42,3181,5456
29,TLAXCALA,59,SAN LORENZO AXOCOMANITLA,2,6,113,311,19,13,140,17,14,1767,46,4,3,0,0,3,8,3,0,58,20,1,23,0,59,1,41,2664,3762
29,TLAXCALA,60,BENITO JUAREZ,2,7,214,315,80,7,140,26,15,1441,58,12,6,3,1,9,5,1,0,71,30,4,11,1,91,1,72,2614,4280
30,VERACRUZ,,VOTO EN EL EXTRANJERO,,,443,87,13,4,90,23,3,2646,8,48,4,4,0,7,3,0,0,341,42,2,19,6,50,4,23,3870,7998
30,VERACRUZ,1,ACAJETE,4,11,1766,353,62,59,164,51,30,1576,59,28,24,4,1,3,5,0,0,28,6,4,9,2,184,0,130,4548,6536
30,VERACRUZ,2,ACATLAN,2,4,586,120,368,10,91,4,0,649,13,3,11,0,0,0,0,0,0,6,3,1,1,1,47,0,38,1952,2439
30,VERACRUZ,3,ACAYUCAN,40,107,6098,2911,3689,151,995,193,163,23381,453,158,240,22,11,30,72,5,3,598,157,24,157,9,984,9,1225,41738,62342
30,VERACRUZ,4,ACTOPAN,38,64,5541,2499,450,235,560,233,155,8709,292,172,94,22,6,37,91,3,4,221,102,16,66,11,569,12,548,20648,31574
30,VERACRUZ,5,ACULA,7,9,752,308,12,740,48,35,72,730,33,6,7,4,5,9,46,1,1,14,3,0,2,1,15,0,76,2920,4134
30,VERACRUZ,6,ACULTZINGO,14,26,1552,400,211,69,351,180,60,4988,302,85,53,11,3,5,20,1,3,286,47,16,88,0,192,0,357,9280,13916
30,VERACRUZ,7,CAMARON DE TEJEDA,3,9,1491,440,152,48,82,37,20,1142,22,25,16,7,0,5,20,0,0,18,2,1,9,1,61,0,90,3689,4958
30,VERACRUZ,8,ALAMO TEMAPACHE,69,145,15409,7444,640,602,1472,391,309,22372,557,271,166,41,9,69,154,18,6,527,182,30,189,6,1185,34,1387,53470,77934
30,VERACRUZ,9,ALPATLAHUAC,5,12,1437,626,277,34,106,35,29,1018,57,47,41,5,0,5,23,2,0,30,13,3,15,0,96,0,134,4033,6352
30,VERACRUZ,10,ALTO LUCERO DE GUTIERREZ BARRIOS,33,46,3276,1536,232,235,579,151,147,6740,222,56,44,14,1,13,41,4,8,148,59,9,38,4,345,5,494,14401,21702
30,VERACRUZ,11,ALTOTONGA,29,77,4547,3798,542,286,901,1860,197,12750,449,149,71,82,13,37,203,2,3,261,112,18,116,3,905,6,1133,28444,40921
30,VERACRUZ,12,ALVARADO,40,77,7460,2026,323,377,550,500,215,10901,269,217,120,77,8,47,70,17,11,242,89,24,106,6,996,5,978,25634,41448
30,VERACRUZ,13,AMATITLAN,7,13,1507,272,48,40,209,35,27,1472,45,25,17,2,1,3,15,0,0,56,22,3,5,0,29,0,138,3971,5977
30,VERACRUZ,14,AMATLAN DE LOS REYES,26,57,4180,2228,292,109,678,162,86,11420,264,127,38,14,4,33,55,8,2,299,96,18,105,16,559,20,436,21249,30774
30,VERACRUZ,15,NARANJOS AMATLAN,19,36,2795,1590,215,127,338,107,88,7426,141,41,18,8,2,14,42,2,1,186,74,9,53,1,518,1,247,14044,19355
30,VERACRUZ,16,ANGEL R. CABADA,24,46,3749,1088,1192,708,327,137,99,7265,177,80,119,18,7,21,164,7,4,135,52,4,49,5,261,0,526,16194,25717
30,VERACRUZ,17,LA ANTIGUA,21,39,3775,1036,129,96,485,87,33,7030,173,94,48,21,2,11,33,1,1,171,77,11,59,0,735,4,334,14446,23101
30,VERACRUZ,18,APAZAPAN,5,6,220,275,725,19,62,28,18,978,24,22,21,2,3,5,8,0,0,11,5,2,4,1,36,1,49,2519,3314
30,VERACRUZ,19,AQUILA,1,3,315,185,24,232,10,9,3,169,19,18,6,1,0,5,32,0,1,6,3,1,4,0,13,0,33,1089,1502
30,VERACRUZ,20,ASTACINGA,3,8,588,466,62,24,115,20,41,1380,65,12,10,1,2,10,9,2,2,42,13,2,11,0,30,0,123,3030,4509
30,VERACRUZ,21,ATLAHUILCO,5,12,1347,624,217,35,202,81,44,2367,57,25,41,14,6,3,20,0,1,42,24,1,14,0,89,0,275,5529,6969
30,VERACRUZ,22,ATOYAC,16,34,1704,1168,137,107,281,83,99,5904,152,36,22,12,0,28,45,2,1,161,52,15,43,3,322,0,249,10626,16841
30,VERACRUZ,23,ATZACAN,11,24,1758,609,422,332,371,248,50,4953,170,123,77,29,6,23,44,3,2,168,52,11,36,4,251,0,394,10136,13957
30,VERACRUZ,24,ATZALAN,34,80,5138,5841,292,178,859,428,162,8411,199,138,79,43,6,29,205,3,0,253,90,13,73,1,282,6,771,23500,35002
30,VERACRUZ,25,TLALTETELA,6,21,2213,2163,210,52,141,54,34,2165,45,68,44,15,0,21,70,4,2,44,16,4,18,1,116,4,222,7726,11025
30,VERACRUZ,26,AYAHUALULCO,8,26,3413,2362,262,58,196,121,132,2234,114,71,82,7,1,13,66,3,0,85,18,5,36,1,81,1,385,9747,15733
30,VERACRUZ,27,BANDERILLA,9,30,2301,842,678,47,390,110,39,6602,122,102,88,18,3,11,19,5,0,151,49,9,41,6,785,8,225,12651,17735
30,VERACRUZ,28,BENITO JUAREZ,10,21,3399,1670,132,57,172,77,57,2174,53,30,32,1,3,11,17,3,0,33,13,1,9,0,41,1,265,8251,11116
30,VERACRUZ,29,BOCA DEL RIO,96,219,36467,6839,367,311,1539,359,169,28245,598,769,329,128,7,94,230,12,18,679,243,25,185,13,4815,38,1661,84140,123977
30,VERACRUZ,30,CALCAHUALCO,5,17,1600,1406,194,69,129,70,45,1286,60,48,43,4,2,7,25,2,0,34,15,2,13,5,91,5,251,5406,8312
30,VERACRUZ,31,CAMERINO Z. MENDOZA,16,40,1902,1073,594,129,516,549,97,10398,234,79,62,27,6,14,24,5,9,333,106,18,73,2,718,2,557,17527,23300
30,VERACRUZ,32,CARRILLO PUERTO,8,26,2045,812,115,152,436,108,83,4335,116,26,22,4,1,4,20,1,2,93,32,8,36,5,126,0,276,8858,12660
30,VERACRUZ,33,CASTILLO DE TEAYO,15,26,2816,1103,141,114,493,143,61,4476,134,45,51,10,1,7,12,1,1,112,44,3,31,6,106,3,305,10219,14407
30,VERACRUZ,34,CATEMACO,24,63,4161,1363,556,232,1108,232,201,11802,515,141,98,18,5,17,59,12,2,388,170,32,80,2,444,0,881,22519,35113
30,VERACRUZ,35,CAZONES DE HERRERA,15,35,4483,1984,324,90,304,74,69,4675,89,48,49,11,1,24,29,6,1,77,44,3,41,1,130,3,225,12785,18558
30,VERACRUZ,36,CERRO AZUL,24,35,1763,1659,94,91,269,465,63,6455,137,50,11,18,1,25,27,7,0,131,41,4,30,12,463,2,213,12031,18254
30,VERACRUZ,37,CITLALTEPETL,9,14,2009,1194,87,74,156,29,25,1612,24,13,6,1,0,6,24,1,0,22,11,1,6,3,80,0,76,5460,7277
30,VERACRUZ,38,COACOATZINTLA,5,14,1420,192,111,40,188,80,43,1917,142,42,29,10,1,2,7,0,1,69,24,6,24,2,132,0,110,4592,7111
30,VERACRUZ,39,COAHUITLAN,3,8,1276,484,57,12,124,17,13,1215,38,21,11,0,0,3,7,0,0,41,15,3,4,1,22,1,113,3478,5295
30,VERACRUZ,40,COATEPEC,51,119,10468,3957,625,265,1057,281,196,22439,474,253,175,33,7,53,94,11,4,509,204,20,148,23,2323,18,1310,44947,67104
30,VERACRUZ,41,COATZACOALCOS,190,453,19102,10992,1278,372,3140,702,996,106666,1986,761,222,95,20,215,262,44,8,4106,817,139,986,26,5318,42,2736,161031,247776
30,VERACRUZ,42,COATZINTLA,29,68,3023,2056,1948,111,762,171,157,13517,274,228,202,26,12,37,41,9,0,401,137,10,94,2,1119,6,606,24949,38693
30,VERACRUZ,43,COETZALA,2,3,231,243,18,6,29,19,5,612,13,4,2,2,0,0,22,1,0,12,1,0,3,0,3,0,33,1259,1687
30,VERACRUZ,44,COLIPA,6,10,160,101,1355,36,95,15,21,1189,40,6,20,1,4,2,3,2,1,9,6,3,5,0,22,0,77,3173,4446
30,VERACRUZ,45,COMAPA,10,26,3080,2835,102,162,194,71,47,2700,93,29,9,10,8,11,35,3,2,32,10,2,15,0,149,0,287,9886,14197
30,VERACRUZ,46,CORDOBA,114,272,19441,10720,797,509,2967,632,412,57449,1269,502,153,93,13,135,350,35,3,1785,526,60,508,29,5430,32,2101,105951,153995
30,VERACRUZ,47,COSAMALOAPAN,41,84,5439,2491,585,121,1001,258,123,13890,313,115,108,29,7,42,62,5,1,370,154,31,115,2,603,1,764,26630,42021
30,VERACRUZ,48,COSAUTLAN DE CARVAJAL,9,21,2769,867,137,32,245,59,46,2580,72,75,50,18,1,4,29,1,0,64,21,5,21,0,193,0,293,7582,11082
30,VERACRUZ,49,COSCOMATEPEC,22,59,3377,4649,2551,214,753,228,183,7474,283,137,227,18,11,41,182,12,4,191,66,20,87,2,600,1,900,22211,35511
30,VERACRUZ,50,COSOLEACAQUE,68,160,4054,5484,603,187,1525,280,182,38824,735,151,82,20,8,67,162,7,4,1155,313,37,278,8,1295,12,1092,56565,87773
